date,location,positive,negative,neutral,total,perception
2018-12-18,California,1,2,1,4,0.375
2018-12-18,Florida,3,1,0,4,0.75
2018-12-18,Arkansas,0,0,1,1,0.5
2018-12-17,Alabama,4,0,1,5,0.9
2018-12-17,Oklahoma,0,0,1,1,0.5
2018-12-17,Arkansas,0,0,1,1,0.5
2018-12-17,Indiana,1,0,0,1,1.0
2018-12-17,Georgia,0,0,2,2,0.5
2018-12-17,Hawaii,2,0,1,3,0.8333333333333333
2018-12-17,Missouri,0,0,1,1,0.5
2018-12-17,California,2,0,1,3,0.8333333333333333
2018-12-17,Kentucky,1,0,0,1,1.0
2018-12-17,New York,1,0,0,1,1.0
2018-12-17,Maryland,1,0,0,1,1.0
2018-12-16,Georgia,0,0,1,1,0.5
2018-12-16,Missouri,2,0,0,2,1.0
2018-12-16,Arizona,1,0,0,1,1.0
2018-12-16,Alaska,1,0,0,1,1.0
2018-12-16,Nebraska,0,1,0,1,0.0
2018-12-16,Illinois,1,0,0,1,1.0
2018-12-16,Rhode Island,1,0,0,1,1.0
2018-12-16,Colorado,1,0,0,1,1.0
2018-12-16,Washington,1,0,0,1,1.0
2018-12-16,New York,0,0,1,1,0.5
2018-12-16,Massachusetts,2,0,0,2,1.0
2018-12-16,California,1,0,0,1,1.0
2018-12-16,Oregon,1,0,0,1,1.0
2018-12-16,Maine,1,0,0,1,1.0
2018-12-16,Louisiana,0,0,1,1,0.5
2018-12-16,Florida,1,0,0,1,1.0
2018-12-16,Indiana,2,1,0,3,0.6666666666666666
2018-12-15,Indiana,3,0,0,3,1.0
2018-12-15,Missouri,1,0,0,1,1.0
2018-12-15,Hawaii,1,0,1,2,0.75
2018-12-15,Georgia,0,1,0,1,0.0
2018-12-15,Massachusetts,2,0,1,3,0.8333333333333333
2018-12-15,California,1,0,1,2,0.75
2018-12-15,New York,1,0,2,3,0.6666666666666666
2018-12-15,Alabama,1,1,0,2,0.5
2018-12-15,Connecticut,1,0,0,1,1.0
2018-12-15,Florida,1,2,0,3,0.3333333333333333
2018-12-14,Alabama,4,0,0,4,1.0
2018-12-14,Georgia,0,1,0,1,0.0
2018-12-14,Indiana,1,0,1,2,0.75
2018-12-14,Massachusetts,0,0,2,2,0.5
2018-12-14,Michigan,0,1,0,1,0.0
2018-12-14,Delaware,0,0,1,1,0.5
2018-12-14,California,1,1,1,3,0.5
2018-12-14,Hawaii,0,1,0,1,0.0
2018-12-14,New Jersey,1,0,0,1,1.0
2018-12-14,Washington,2,0,0,2,1.0
2018-12-14,Ohio,1,0,0,1,1.0
2018-12-14,Kansas,0,1,0,1,0.0
2018-12-13,California,3,1,5,9,0.6111111111111112
2018-12-13,Hawaii,2,0,0,2,1.0
2018-12-13,Massachusetts,3,0,1,4,0.875
2018-12-13,Washington,0,0,1,1,0.5
2018-12-13,Alabama,2,0,1,3,0.8333333333333333
2018-12-13,Alaska,1,0,0,1,1.0
2018-12-13,Arkansas,0,0,2,2,0.5
2018-12-13,Florida,2,0,0,2,1.0
2018-12-12,Arizona,2,0,0,2,1.0
2018-12-12,Indiana,2,0,0,2,1.0
2018-12-12,Georgia,3,0,0,3,1.0
2018-12-12,Hawaii,2,0,0,2,1.0
2018-12-12,Missouri,0,1,0,1,0.0
2018-12-12,New York,0,1,0,1,0.0
2018-12-12,Colorado,0,1,0,1,0.0
2018-12-12,California,3,0,2,5,0.8
2018-12-12,New Jersey,0,0,1,1,0.5
2018-12-12,Alaska,1,0,0,1,1.0
2018-12-12,Pennsylvania,1,0,1,2,0.75
2018-12-12,Oregon,0,0,1,1,0.5
2018-12-12,Virginia,1,0,0,1,1.0
2018-12-12,Massachusetts,1,0,1,2,0.75
2018-12-12,Alabama,2,0,0,2,1.0
2018-12-12,Florida,1,0,0,1,1.0
2018-12-12,Arkansas,1,0,0,1,1.0
2018-12-11,Iowa,0,1,0,1,0.0
2018-12-11,California,5,2,3,10,0.65
2018-12-11,Alabama,3,0,1,4,0.875
2018-12-11,Colorado,0,1,0,1,0.0
2018-12-11,Washington,1,0,0,1,1.0
2018-12-11,Minnesota,1,0,0,1,1.0
2018-12-11,Hawaii,3,1,1,5,0.7
2018-12-11,Nebraska,2,1,0,3,0.6666666666666666
2018-12-11,Massachusetts,5,1,0,6,0.8333333333333334
2018-12-11,Georgia,1,0,1,2,0.75
2018-12-11,Louisiana,2,0,0,2,1.0
2018-12-11,Indiana,3,0,3,6,0.75
2018-12-11,Arkansas,0,0,1,1,0.5
2018-12-11,Illinois,1,0,1,2,0.75
2018-12-11,New Jersey,2,0,0,2,1.0
2018-12-11,Kansas,1,0,0,1,1.0
2018-12-11,Michigan,0,1,2,3,0.3333333333333333
2018-12-11,Pennsylvania,1,0,0,1,1.0
2018-12-11,Alaska,1,0,0,1,1.0
2018-12-10,Indiana,2,0,0,2,1.0
2018-12-10,Arkansas,1,0,1,2,0.75
2018-12-10,Alaska,0,0,1,1,0.5
2018-12-10,Alabama,2,1,0,3,0.6666666666666666
2018-12-10,Oregon,1,0,0,1,1.0
2018-12-10,Missouri,0,1,0,1,0.0
2018-12-10,California,1,0,2,3,0.6666666666666666
2018-12-10,Massachusetts,2,0,3,5,0.7
2018-12-10,Hawaii,1,0,1,2,0.75
2018-12-10,Washington,1,0,0,1,1.0
2018-12-10,Colorado,1,0,0,1,1.0
2018-12-10,Georgia,1,0,0,1,1.0
2018-12-10,Florida,0,0,1,1,0.5
2018-12-10,Nebraska,0,0,1,1,0.5
2018-12-09,Massachusetts,1,0,1,2,0.75
2018-12-09,California,1,0,1,2,0.75
2018-12-09,Oregon,10,0,0,10,1.0
2018-12-09,Alabama,1,0,0,1,1.0
2018-12-09,Indiana,0,0,1,1,0.5
2018-12-09,Hawaii,1,1,0,2,0.5
2018-12-09,Louisiana,1,0,0,1,1.0
2018-12-09,South Carolina,0,1,0,1,0.0
2018-12-09,North Carolina,0,1,0,1,0.0
2018-12-09,Washington,1,0,0,1,1.0
2018-12-09,Connecticut,1,0,0,1,1.0
2018-12-09,Missouri,0,0,2,2,0.5
2018-12-09,New Jersey,0,0,1,1,0.5
2018-12-09,Colorado,1,0,0,1,1.0
2018-12-09,Iowa,0,0,1,1,0.5
2018-12-08,Arkansas,1,1,0,2,0.5
2018-12-08,California,2,1,1,4,0.625
2018-12-08,Oregon,1,0,0,1,1.0
2018-12-08,Texas,1,0,1,2,0.75
2018-12-08,Missouri,2,0,0,2,1.0
2018-12-08,Indiana,1,0,1,2,0.75
2018-12-08,Georgia,0,0,1,1,0.5
2018-12-08,Alabama,0,0,1,1,0.5
2018-12-08,Arizona,1,0,1,2,0.75
2018-12-08,Alaska,1,0,0,1,1.0
2018-12-08,Hawaii,0,0,1,1,0.5
2018-12-08,Maryland,1,0,0,1,1.0
2018-12-07,Alabama,4,0,2,6,0.8333333333333333
2018-12-07,Alaska,0,1,0,1,0.0
2018-12-07,Florida,1,1,0,2,0.5
2018-12-07,Illinois,3,0,0,3,1.0
2018-12-07,Massachusetts,1,2,3,6,0.41666666666666663
2018-12-07,California,2,1,0,3,0.6666666666666666
2018-12-07,Indiana,3,0,1,4,0.875
2018-12-07,Kansas,1,0,0,1,1.0
2018-12-07,Louisiana,0,1,0,1,0.0
2018-12-07,Arkansas,2,2,1,5,0.5
2018-12-07,Hawaii,1,0,1,2,0.75
2018-12-07,Maryland,1,0,0,1,1.0
2018-12-07,Connecticut,2,0,0,2,1.0
2018-12-07,New York,1,0,1,2,0.75
2018-12-07,Arizona,1,0,0,1,1.0
2018-12-07,Minnesota,0,0,1,1,0.5
2018-12-06,Colorado,3,2,1,6,0.5833333333333334
2018-12-06,California,3,1,1,5,0.7
2018-12-06,Georgia,1,0,0,1,1.0
2018-12-06,Nebraska,2,0,1,3,0.8333333333333333
2018-12-06,New Jersey,1,0,0,1,1.0
2018-12-06,Massachusetts,1,0,1,2,0.75
2018-12-06,Missouri,0,0,1,1,0.5
2018-12-06,Alabama,1,2,0,3,0.3333333333333333
2018-12-06,Florida,0,1,0,1,0.0
2018-12-06,Arkansas,2,0,0,2,1.0
2018-12-06,Delaware,1,0,0,1,1.0
2018-12-06,Hawaii,1,0,0,1,1.0
2018-12-06,Alaska,1,0,1,2,0.75
2018-12-06,Ohio,1,1,1,3,0.5
2018-12-06,Indiana,0,0,1,1,0.5
2018-12-06,New York,0,1,0,1,0.0
2018-12-05,New York,2,1,1,4,0.625
2018-12-05,Colorado,2,1,1,4,0.625
2018-12-05,Alabama,3,1,0,4,0.75
2018-12-05,North Carolina,0,0,1,1,0.5
2018-12-05,Arkansas,1,0,2,3,0.6666666666666666
2018-12-05,Massachusetts,5,0,2,7,0.8571428571428572
2018-12-05,Georgia,0,0,1,1,0.5
2018-12-05,California,6,1,0,7,0.8571428571428571
2018-12-05,Indiana,1,0,0,1,1.0
2018-12-05,Minnesota,1,0,0,1,1.0
2018-12-05,Delaware,1,0,0,1,1.0
2018-12-05,Texas,0,0,1,1,0.5
2018-12-05,Missouri,0,1,0,1,0.0
2018-12-05,Alaska,1,0,0,1,1.0
2018-12-05,Hawaii,1,0,0,1,1.0
2018-12-04,Texas,1,0,0,1,1.0
2018-12-04,California,5,0,4,9,0.7777777777777778
2018-12-04,Alabama,4,1,0,5,0.8
2018-12-04,Illinois,1,1,0,2,0.5
2018-12-04,Washington,5,0,0,5,1.0
2018-12-04,Maryland,1,0,0,1,1.0
2018-12-04,Delaware,1,0,0,1,1.0
2018-12-04,Hawaii,2,1,0,3,0.6666666666666666
2018-12-04,Georgia,0,0,2,2,0.5
2018-12-04,Massachusetts,0,3,2,5,0.2
2018-12-04,Florida,1,2,0,3,0.3333333333333333
2018-12-04,Indiana,1,2,0,3,0.3333333333333333
2018-12-04,Oregon,1,0,0,1,1.0
2018-12-04,Colorado,2,0,0,2,1.0
2018-12-04,Michigan,1,0,0,1,1.0
2018-12-04,Arkansas,1,2,0,3,0.3333333333333333
2018-12-04,New York,1,0,0,1,1.0
2018-12-04,Missouri,2,0,0,2,1.0
2018-12-04,Iowa,0,1,0,1,0.0
2018-12-04,Louisiana,0,0,1,1,0.5
2018-12-04,Minnesota,0,1,0,1,0.0
2018-12-03,California,5,1,4,10,0.7
2018-12-03,New Jersey,0,0,1,1,0.5
2018-12-03,Louisiana,3,0,1,4,0.875
2018-12-03,Alabama,4,2,2,8,0.625
2018-12-03,Massachusetts,1,1,2,4,0.5
2018-12-03,Indiana,3,0,1,4,0.875
2018-12-03,Hawaii,18,6,12,36,0.6666666666666666
2018-12-03,Nebraska,1,13,0,14,0.07142857142857142
2018-12-03,New York,6,1,2,9,0.7777777777777777
2018-12-03,Arkansas,1,0,1,2,0.75
2018-12-03,Delaware,2,0,1,3,0.8333333333333333
2018-12-03,Minnesota,1,0,0,1,1.0
2018-12-03,Arizona,1,0,1,2,0.75
2018-12-03,Iowa,0,0,1,1,0.5
2018-12-03,Colorado,1,0,0,1,1.0
2018-12-02,Hawaii,1,0,0,1,1.0
2018-12-02,Delaware,0,0,1,1,0.5
2018-12-02,Louisiana,1,0,1,2,0.75
2018-12-02,Colorado,3,0,0,3,1.0
2018-12-02,Alaska,0,1,0,1,0.0
2018-12-02,Alabama,3,0,2,5,0.8
2018-12-02,Arkansas,3,0,1,4,0.875
2018-12-02,California,7,1,1,9,0.8333333333333334
2018-12-02,Florida,1,0,0,1,1.0
2018-12-02,Arizona,1,0,0,1,1.0
2018-12-02,Indiana,1,0,0,1,1.0
2018-12-02,Missouri,1,0,0,1,1.0
2018-12-01,Georgia,2,0,0,2,1.0
2018-12-01,Oregon,1,0,0,1,1.0
2018-12-01,Hawaii,3,0,0,3,1.0
2018-12-01,Alabama,5,0,2,7,0.8571428571428572
2018-12-01,Missouri,1,0,1,2,0.75
2018-12-01,Illinois,0,0,1,1,0.5
2018-12-01,Iowa,1,0,1,2,0.75
2018-12-01,Colorado,0,0,1,1,0.5
2018-12-01,New Jersey,1,0,0,1,1.0
2018-12-01,Arizona,1,0,0,1,1.0
2018-12-01,California,1,0,0,1,1.0
2018-12-01,New York,2,0,0,2,1.0
2018-12-01,Maryland,0,1,0,1,0.0
2018-12-01,Arkansas,2,1,0,3,0.6666666666666666
2018-12-01,Indiana,2,0,0,2,1.0
2018-12-01,Massachusetts,1,0,0,1,1.0
2018-12-01,Kansas,1,0,0,1,1.0
2018-11-30,Iowa,1,0,0,1,1.0
2018-11-30,California,2,1,5,8,0.5625
2018-11-30,Missouri,1,0,0,1,1.0
2018-11-30,Alabama,3,0,0,3,1.0
2018-11-30,Illinois,1,2,1,4,0.375
2018-11-30,Alaska,0,1,0,1,0.0
2018-11-30,Indiana,1,0,3,4,0.625
2018-11-30,Florida,0,0,2,2,0.5
2018-11-30,Massachusetts,2,0,0,2,1.0
2018-11-30,Arkansas,0,0,2,2,0.5
2018-11-30,Pennsylvania,0,1,0,1,0.0
2018-11-30,Michigan,0,1,0,1,0.0
2018-11-30,Colorado,1,0,0,1,1.0
2018-11-30,Maryland,0,1,0,1,0.0
2018-11-30,Hawaii,1,0,0,1,1.0
2018-11-29,Texas,1,0,1,2,0.75
2018-11-29,Arkansas,0,0,2,2,0.5
2018-11-29,Pennsylvania,0,1,0,1,0.0
2018-11-29,California,5,2,2,9,0.6666666666666667
2018-11-29,Delaware,1,0,0,1,1.0
2018-11-29,Missouri,0,1,0,1,0.0
2018-11-29,Indiana,2,1,1,4,0.625
2018-11-29,Louisiana,0,0,1,1,0.5
2018-11-29,Alabama,1,1,0,2,0.5
2018-11-29,Hawaii,2,2,1,5,0.5
2018-11-29,Washington,3,0,0,3,1.0
2018-11-29,Iowa,1,0,0,1,1.0
2018-11-29,Colorado,2,0,1,3,0.8333333333333333
2018-11-29,Alaska,2,0,1,3,0.8333333333333333
2018-11-29,Minnesota,0,0,1,1,0.5
2018-11-29,Massachusetts,3,0,1,4,0.875
2018-11-29,New Mexico,1,0,0,1,1.0
2018-11-29,Georgia,1,0,1,2,0.75
2018-11-29,North Carolina,2,0,0,2,1.0
2018-11-29,Florida,0,1,0,1,0.0
2018-11-29,New Jersey,0,1,0,1,0.0
2018-11-28,California,1,5,1,7,0.21428571428571427
2018-11-28,Florida,0,0,1,1,0.5
2018-11-28,Nebraska,2,0,0,2,1.0
2018-11-28,Missouri,1,0,0,1,1.0
2018-11-28,Indiana,4,1,4,9,0.6666666666666666
2018-11-28,Colorado,3,0,0,3,1.0
2018-11-28,Arkansas,3,3,0,6,0.5
2018-11-28,Hawaii,1,0,3,4,0.625
2018-11-28,Alabama,3,1,0,4,0.75
2018-11-28,Georgia,2,0,0,2,1.0
2018-11-28,Massachusetts,2,0,1,3,0.8333333333333333
2018-11-28,New Hampshire,0,1,0,1,0.0
2018-11-28,Connecticut,1,0,1,2,0.75
2018-11-28,Washington,1,0,0,1,1.0
2018-11-28,Maryland,1,0,0,1,1.0
2018-11-28,Michigan,0,0,1,1,0.5
2018-11-28,Delaware,0,0,1,1,0.5
2018-11-28,New York,2,0,0,2,1.0
2018-11-28,Illinois,1,0,0,1,1.0
2018-11-28,Texas,0,1,0,1,0.0
2018-11-27,Nebraska,0,1,0,1,0.0
2018-11-27,Arkansas,2,0,0,2,1.0
2018-11-27,Washington,4,0,1,5,0.9
2018-11-27,Arizona,1,1,0,2,0.5
2018-11-27,Louisiana,3,0,0,3,1.0
2018-11-27,New York,1,2,1,4,0.375
2018-11-27,Virginia,1,0,0,1,1.0
2018-11-27,Alabama,4,1,1,6,0.75
2018-11-27,California,6,2,3,11,0.6818181818181818
2018-11-27,Massachusetts,3,0,0,3,1.0
2018-11-27,Missouri,2,0,1,3,0.8333333333333333
2018-11-27,Kansas,0,0,1,1,0.5
2018-11-27,Florida,1,1,1,3,0.5
2018-11-27,Iowa,0,1,2,3,0.3333333333333333
2018-11-27,Tennessee,0,0,1,1,0.5
2018-11-27,Hawaii,3,0,0,3,1.0
2018-11-27,Illinois,1,0,1,2,0.75
2018-11-27,Colorado,1,1,0,2,0.5
2018-11-27,Georgia,2,1,0,3,0.6666666666666666
2018-11-27,Texas,0,0,1,1,0.5
2018-11-27,Alaska,3,1,0,4,0.75
2018-11-27,Pennsylvania,0,1,0,1,0.0
2018-11-27,Indiana,1,0,1,2,0.75
2018-11-27,Ohio,1,0,0,1,1.0
2018-11-26,Arizona,2,1,1,4,0.625
2018-11-26,Massachusetts,6,2,2,10,0.7
2018-11-26,California,5,4,1,10,0.55
2018-11-26,Indiana,3,0,2,5,0.8
2018-11-26,Michigan,3,0,0,3,1.0
2018-11-26,Arkansas,4,0,1,5,0.9
2018-11-26,New Jersey,1,0,0,1,1.0
2018-11-26,Oregon,0,1,0,1,0.0
2018-11-26,Alabama,4,0,2,6,0.8333333333333333
2018-11-26,Colorado,1,2,0,3,0.3333333333333333
2018-11-26,Nebraska,0,1,0,1,0.0
2018-11-26,Florida,0,1,0,1,0.0
2018-11-26,Georgia,2,1,1,4,0.625
2018-11-26,Louisiana,0,1,1,2,0.25
2018-11-26,New York,0,0,1,1,0.5
2018-11-26,Missouri,0,0,2,2,0.5
2018-11-26,Hawaii,1,0,0,1,1.0
2018-11-26,Maryland,0,1,0,1,0.0
2018-11-26,Illinois,1,0,1,2,0.75
2018-11-26,Minnesota,1,0,0,1,1.0
2018-11-25,Oklahoma,0,0,2,2,0.5
2018-11-25,Georgia,2,0,0,2,1.0
2018-11-25,Arizona,1,0,1,2,0.75
2018-11-25,Iowa,0,2,0,2,0.0
2018-11-25,California,8,2,3,13,0.7307692307692308
2018-11-25,Alabama,3,1,1,5,0.7
2018-11-25,New Jersey,0,1,0,1,0.0
2018-11-25,Hawaii,1,0,1,2,0.75
2018-11-25,Massachusetts,3,1,2,6,0.6666666666666666
2018-11-25,Florida,1,1,0,2,0.5
2018-11-25,Maryland,0,1,0,1,0.0
2018-11-25,New York,2,0,2,4,0.75
2018-11-25,Colorado,2,0,0,2,1.0
2018-11-25,Arkansas,0,0,2,2,0.5
2018-11-25,Delaware,0,1,0,1,0.0
2018-11-25,Washington,1,0,0,1,1.0
2018-11-25,Alaska,1,0,0,1,1.0
2018-11-25,Indiana,2,0,0,2,1.0
2018-11-25,Kentucky,0,0,1,1,0.5
2018-11-25,Illinois,1,0,0,1,1.0
2018-11-24,Arizona,1,1,1,3,0.5
2018-11-24,Massachusetts,2,1,3,6,0.5833333333333333
2018-11-24,Illinois,2,0,1,3,0.8333333333333333
2018-11-24,Florida,1,0,1,2,0.75
2018-11-24,Ohio,1,0,0,1,1.0
2018-11-24,California,3,1,0,4,0.75
2018-11-24,Arkansas,4,2,3,9,0.611111111111111
2018-11-24,Maryland,1,0,0,1,1.0
2018-11-24,Kansas,1,0,0,1,1.0
2018-11-24,Louisiana,0,0,1,1,0.5
2018-11-24,Kentucky,0,0,1,1,0.5
2018-11-24,Hawaii,3,0,1,4,0.875
2018-11-24,Alabama,6,0,3,9,0.8333333333333333
2018-11-24,New York,2,0,0,2,1.0
2018-11-24,Texas,1,0,0,1,1.0
2018-11-24,Missouri,1,0,0,1,1.0
2018-11-24,Indiana,2,0,0,2,1.0
2018-11-24,Delaware,1,0,0,1,1.0
2018-11-24,Oregon,1,0,0,1,1.0
2018-11-24,Georgia,1,0,0,1,1.0
2018-11-24,Colorado,0,1,0,1,0.0
2018-11-24,Alaska,2,0,0,2,1.0
2018-11-23,Arkansas,2,0,2,4,0.75
2018-11-23,California,8,1,1,10,0.8500000000000001
2018-11-23,Indiana,2,1,3,6,0.5833333333333333
2018-11-23,Colorado,2,0,1,3,0.8333333333333333
2018-11-23,North Dakota,1,0,0,1,1.0
2018-11-23,Arizona,2,0,0,2,1.0
2018-11-23,Florida,4,1,1,6,0.75
2018-11-23,New York,4,0,0,4,1.0
2018-11-23,Texas,1,0,0,1,1.0
2018-11-23,Nebraska,4,1,0,5,0.8
2018-11-23,Massachusetts,5,0,2,7,0.8571428571428572
2018-11-23,Alabama,4,0,0,4,1.0
2018-11-23,Alaska,2,0,0,2,1.0
2018-11-23,Washington,1,0,0,1,1.0
2018-11-23,New Jersey,0,0,1,1,0.5
2018-11-23,Hawaii,2,1,0,3,0.6666666666666666
2018-11-23,Delaware,1,0,0,1,1.0
2018-11-23,Georgia,1,1,0,2,0.5
2018-11-23,Minnesota,1,0,0,1,1.0
2018-11-23,Iowa,0,0,2,2,0.5
2018-11-23,Missouri,1,0,1,2,0.75
2018-11-23,Maryland,1,0,0,1,1.0
2018-11-22,California,2,0,0,2,1.0
2018-11-22,Illinois,2,0,0,2,1.0
2018-11-22,Alabama,1,0,0,1,1.0
2018-11-22,Nebraska,2,1,0,3,0.6666666666666666
2018-11-22,Indiana,1,0,1,2,0.75
2018-11-22,Arkansas,1,1,0,2,0.5
2018-11-22,Louisiana,2,0,0,2,1.0
2018-11-22,Michigan,1,0,0,1,1.0
2018-11-22,Delaware,1,0,0,1,1.0
2018-11-22,Maryland,1,0,0,1,1.0
2018-11-22,Washington,0,1,0,1,0.0
2018-11-21,California,6,0,0,6,1.0
2018-11-21,Colorado,1,0,0,1,1.0
2018-11-21,New York,6,0,1,7,0.9285714285714285
2018-11-21,Louisiana,0,1,0,1,0.0
2018-11-21,Idaho,2,0,0,2,1.0
2018-11-21,Virginia,1,0,0,1,1.0
2018-11-21,Alabama,1,0,0,1,1.0
2018-11-21,Illinois,1,0,0,1,1.0
2018-11-21,Georgia,0,0,1,1,0.5
2018-11-21,Iowa,0,0,1,1,0.5
2018-11-21,Hawaii,0,1,0,1,0.0
2018-11-21,Alaska,1,0,0,1,1.0
2018-11-21,Nebraska,1,0,0,1,1.0
2018-11-21,Massachusetts,1,1,0,2,0.5
2018-11-21,Delaware,1,0,0,1,1.0
2018-11-21,Arkansas,1,0,0,1,1.0
2018-11-20,Hawaii,1,0,1,2,0.75
2018-11-20,California,4,0,0,4,1.0
2018-11-20,Massachusetts,0,0,1,1,0.5
2018-11-20,Illinois,0,0,1,1,0.5
2018-11-20,Indiana,2,0,0,2,1.0
2018-11-20,New York,2,0,0,2,1.0
2018-11-20,Louisiana,0,0,1,1,0.5
2018-11-20,Nebraska,1,0,0,1,1.0
2018-11-20,Alabama,0,1,1,2,0.25
2018-11-19,California,4,1,0,5,0.8
2018-11-19,New York,1,0,1,2,0.75
2018-11-19,Louisiana,0,0,2,2,0.5
2018-11-19,Delaware,2,0,0,2,1.0
2018-11-19,Iowa,0,0,1,1,0.5
2018-11-19,Minnesota,0,1,0,1,0.0
2018-11-19,Indiana,1,0,0,1,1.0
2018-11-19,Alabama,2,0,0,2,1.0
2018-11-19,Hawaii,1,0,0,1,1.0
2018-11-19,Rhode Island,0,0,1,1,0.5
2018-11-19,Illinois,1,0,0,1,1.0
2018-11-19,Florida,1,0,0,1,1.0
2018-11-19,Texas,1,0,0,1,1.0
2018-11-19,Washington,1,0,0,1,1.0
2018-11-18,Colorado,4,0,1,5,0.9
2018-11-18,California,5,0,1,6,0.9166666666666667
2018-11-18,Montana,1,0,0,1,1.0
2018-11-18,Maryland,0,0,1,1,0.5
2018-11-18,Alabama,4,0,2,6,0.8333333333333333
2018-11-18,Massachusetts,1,0,1,2,0.75
2018-11-18,Missouri,0,1,0,1,0.0
2018-11-18,North Carolina,0,0,1,1,0.5
2018-11-18,Arkansas,0,0,1,1,0.5
2018-11-18,Florida,1,0,0,1,1.0
2018-11-18,Connecticut,1,0,0,1,1.0
2018-11-18,Michigan,1,0,0,1,1.0
2018-11-18,Delaware,1,0,0,1,1.0
2018-11-18,Indiana,1,0,0,1,1.0
2018-11-18,Nebraska,0,0,1,1,0.5
2018-11-18,Georgia,1,0,0,1,1.0
2018-11-18,Illinois,1,0,0,1,1.0
2018-11-17,Arizona,0,0,1,1,0.5
2018-11-17,Louisiana,2,0,1,3,0.8333333333333333
2018-11-17,California,8,1,1,10,0.8500000000000001
2018-11-17,Maryland,1,0,0,1,1.0
2018-11-17,Georgia,0,0,1,1,0.5
2018-11-17,Texas,0,1,0,1,0.0
2018-11-17,Arkansas,5,2,0,7,0.7142857142857143
2018-11-17,Connecticut,0,0,1,1,0.5
2018-11-17,Alabama,2,2,0,4,0.5
2018-11-17,Virginia,1,0,0,1,1.0
2018-11-17,Nebraska,1,0,1,2,0.75
2018-11-17,New York,0,0,1,1,0.5
2018-11-17,Indiana,1,0,0,1,1.0
2018-11-16,Alabama,3,0,1,4,0.875
2018-11-16,Alaska,1,1,0,2,0.5
2018-11-16,California,8,1,1,10,0.8500000000000001
2018-11-16,Idaho,1,0,0,1,1.0
2018-11-16,Florida,2,0,0,2,1.0
2018-11-16,Nebraska,1,0,2,3,0.6666666666666666
2018-11-16,Texas,1,0,0,1,1.0
2018-11-16,Colorado,1,0,0,1,1.0
2018-11-16,Indiana,4,0,0,4,1.0
2018-11-16,Maryland,0,0,2,2,0.5
2018-11-16,New York,1,0,0,1,1.0
2018-11-16,Arkansas,0,1,1,2,0.25
2018-11-16,Massachusetts,1,0,0,1,1.0
2018-11-16,Connecticut,1,0,0,1,1.0
2018-11-15,Florida,3,0,1,4,0.875
2018-11-15,Missouri,1,0,0,1,1.0
2018-11-15,California,6,3,0,9,0.6666666666666666
2018-11-15,Delaware,0,1,1,2,0.25
2018-11-15,Massachusetts,3,0,0,3,1.0
2018-11-15,Alabama,3,1,2,6,0.6666666666666666
2018-11-15,Arkansas,2,1,0,3,0.6666666666666666
2018-11-15,Texas,1,0,0,1,1.0
2018-11-15,Alaska,2,0,0,2,1.0
2018-11-15,Hawaii,3,0,0,3,1.0
2018-11-15,Indiana,1,0,0,1,1.0
2018-11-15,Arizona,1,0,0,1,1.0
2018-11-15,Michigan,0,1,0,1,0.0
2018-11-14,Arkansas,0,1,1,2,0.25
2018-11-14,Hawaii,0,0,1,1,0.5
2018-11-14,Georgia,1,0,1,2,0.75
2018-11-14,Massachusetts,1,2,0,3,0.3333333333333333
2018-11-14,Maryland,1,0,1,2,0.75
2018-11-14,Colorado,0,1,0,1,0.0
2018-11-14,California,2,2,1,5,0.5
2018-11-14,Florida,1,0,0,1,1.0
2018-11-14,Louisiana,2,0,0,2,1.0
2018-11-14,New York,1,0,0,1,1.0
2018-11-14,Missouri,0,0,1,1,0.5
2018-11-14,Ohio,0,0,1,1,0.5
2018-11-14,Alabama,2,0,0,2,1.0
2018-11-14,Arizona,1,0,0,1,1.0
2018-11-13,Missouri,1,0,0,1,1.0
2018-11-13,Florida,3,0,0,3,1.0
2018-11-13,Washington,1,0,1,2,0.75
2018-11-13,New Mexico,0,1,0,1,0.0
2018-11-13,Massachusetts,2,0,2,4,0.75
2018-11-13,Delaware,1,0,0,1,1.0
2018-11-13,Iowa,2,0,0,2,1.0
2018-11-13,Indiana,2,0,0,2,1.0
2018-11-13,Alabama,1,0,0,1,1.0
2018-11-13,Arkansas,1,0,0,1,1.0
2018-11-13,Nebraska,1,0,0,1,1.0
2018-11-13,California,2,0,2,4,0.75
2018-11-13,Idaho,1,0,0,1,1.0
2018-11-13,Hawaii,1,0,1,2,0.75
2018-11-13,Illinois,2,0,0,2,1.0
2018-11-13,Louisiana,1,0,0,1,1.0
2018-11-13,Arizona,1,0,0,1,1.0
2018-11-12,Michigan,0,1,0,1,0.0
2018-11-12,California,6,2,0,8,0.75
2018-11-12,Arkansas,1,0,0,1,1.0
2018-11-12,Maryland,2,1,0,3,0.6666666666666666
2018-11-12,Louisiana,1,0,0,1,1.0
2018-11-12,Kansas,1,0,0,1,1.0
2018-11-12,Indiana,3,2,3,8,0.5625
2018-11-12,Alaska,1,0,0,1,1.0
2018-11-12,Colorado,0,1,0,1,0.0
2018-11-12,Arizona,3,1,0,4,0.75
2018-11-12,Minnesota,0,0,1,1,0.5
2018-11-12,Alabama,1,0,0,1,1.0
2018-11-12,Nebraska,1,0,0,1,1.0
2018-11-12,Georgia,0,0,1,1,0.5
2018-11-11,California,2,3,1,6,0.41666666666666663
